,Dis Oxygen Sat.DOsat@VallecitosCreek_PalizaCG,Dis Oxygen Sat.DOsat@VallecitosCreek_PalizaCG,Dis Oxygen Sat.DOsat@VallecitosCreek_PalizaCG,Dis Oxygen Sat.DOsat@VallecitosCreek_PalizaCG,O2 (Dis).DO@VallecitosCreek_PalizaCG,O2 (Dis).DO@VallecitosCreek_PalizaCG,O2 (Dis).DO@VallecitosCreek_PalizaCG,O2 (Dis).DO@VallecitosCreek_PalizaCG,PH Voltage.pH_1@VallecitosCreek_PalizaCG,PH Voltage.pH_1@VallecitosCreek_PalizaCG,PH Voltage.pH_1@VallecitosCreek_PalizaCG,PH Voltage.pH_1@VallecitosCreek_PalizaCG,pH.pH@VallecitosCreek_PalizaCG,pH.pH@VallecitosCreek_PalizaCG,pH.pH@VallecitosCreek_PalizaCG,pH.pH@VallecitosCreek_PalizaCG,Sp Cond.SpCond@VallecitosCreek_PalizaCG,Sp Cond.SpCond@VallecitosCreek_PalizaCG,Sp Cond.SpCond@VallecitosCreek_PalizaCG,Sp Cond.SpCond@VallecitosCreek_PalizaCG,Turbidity.Turbidity@VallecitosCreek_PalizaCG,Turbidity.Turbidity@VallecitosCreek_PalizaCG,Turbidity.Turbidity@VallecitosCreek_PalizaCG,Turbidity.Turbidity@VallecitosCreek_PalizaCG,Water Temp.Temp@VallecitosCreek_PalizaCG,Water Temp.Temp@VallecitosCreek_PalizaCG,Water Temp.Temp@VallecitosCreek_PalizaCG,Water Temp.Temp@VallecitosCreek_PalizaCG
07/28/2011 21:45:00,68.3,,,1,6.12,,,1,-79.3,,,1,8.06,,,1,159,,,1,-2.2,,,1,20.72,,,1
07/28/2011 22:00:00,68.3,,,1,6.12,,,1,-79.5,,,1,8.06,,,1,160,,,1,-2.3,,,1,20.7,,,1
07/28/2011 22:15:00,68.3,,,1,6.12,,,1,-79.3,,,1,8.06,,,1,161,,,1,-2.3,,,1,20.68,,,1
07/28/2011 22:30:00,68.3,,,1,6.13,,,1,-79.3,,,1,8.06,,,1,161,,,1,-2.3,,,1,20.65,,,1
07/28/2011 22:45:00,68.3,,,1,6.13,,,1,-79.3,,,1,8.06,,,1,161,,,1,-2.3,,,1,20.63,,,1
07/28/2011 23:00:00,68.3,,,1,6.13,,,1,-79.3,,,1,8.06,,,1,161,,,1,-2.3,,,1,20.61,,,1
07/28/2011 23:15:00,68.3,,,1,6.14,,,1,-79.5,,,1,8.06,,,1,161,,,1,-2.3,,,1,20.58,,,1
07/28/2011 23:30:00,68.4,,,1,6.14,,,1,-79.3,,,1,8.06,,,1,161,,,1,-2.4,,,1,20.56,,,1
07/28/2011 23:45:00,68.4,,,1,6.15,,,1,-79.4,,,1,8.06,,,1,162,,,1,-2.4,,,1,20.54,,,1
07/29/2011 00:00:00,68.4,,,1,6.15,,,1,-79.5,,,1,8.06,,,1,162,,,1,-2.3,,,1,20.51,,,1
07/29/2011 00:15:00,68.4,,,1,6.16,,,1,-79.5,,,1,8.06,,,1,162,,,1,-2.3,,,1,20.49,,,1
07/29/2011 00:30:00,68.4,,,1,6.16,,,1,-79.6,,,1,8.06,,,1,162,,,1,-2.1,,,1,20.48,,,1
07/29/2011 00:45:00,68.4,,,1,6.16,,,1,-79.5,,,1,8.06,,,1,162,,,1,-2.3,,,1,20.46,,,1
07/29/2011 01:00:00,68.4,,,1,6.16,,,1,-79.5,,,1,8.06,,,1,163,,,1,-2.3,,,1,20.45,,,1
07/29/2011 01:15:00,68.4,,,1,6.16,,,1,-79.5,,,1,8.06,,,1,163,,,1,-2.4,,,1,20.44,,,1
07/29/2011 01:30:00,68.4,,,1,6.17,,,1,-79.5,,,1,8.06,,,1,163,,,1,-2.2,,,1,20.42,,,1
07/29/2011 01:45:00,68.4,,,1,6.17,,,1,-79.5,,,1,8.06,,,1,163,,,1,-2.3,,,1,20.41,,,1
07/29/2011 02:00:00,68.4,,,1,6.17,,,1,-79.6,,,1,8.06,,,1,163,,,1,-2.3,,,1,20.41,,,1
07/29/2011 02:15:00,68.4,,,1,6.17,,,1,-79.7,,,1,8.06,,,1,163,,,1,-2.2,,,1,20.39,,,1
07/29/2011 02:30:00,68.4,,,1,6.17,,,1,-79.6,,,1,8.06,,,1,163,,,1,-2.1,,,1,20.4,,,1
07/29/2011 02:45:00,68.4,,,1,6.17,,,1,-79.5,,,1,8.06,,,1,163,,,1,-2.2,,,1,20.4,,,1
07/29/2011 03:00:00,68.4,,,1,6.17,,,1,-79.4,,,1,8.06,,,1,164,,,1,-2.2,,,1,20.41,,,1
07/29/2011 03:15:00,68.4,,,1,6.16,,,1,-79.4,,,1,8.06,,,1,164,,,1,-2.3,,,1,20.42,,,1
07/29/2011 03:30:00,68.4,,,1,6.17,,,1,-79.5,,,1,8.06,,,1,164,,,1,-2.2,,,1,20.43,,,1
07/29/2011 03:45:00,68.5,,,1,6.17,,,1,-79.5,,,1,8.06,,,1,164,,,1,-2.3,,,1,20.42,,,1
07/29/2011 04:00:00,68.5,,,1,6.17,,,1,-79.5,,,1,8.06,,,1,163,,,1,-2.2,,,1,20.42,,,1
07/29/2011 04:15:00,68.4,,,1,6.17,,,1,-79.3,,,1,8.06,,,1,164,,,1,-2.3,,,1,20.41,,,1
07/29/2011 04:30:00,68.4,,,1,6.17,,,1,-79.5,,,1,8.06,,,1,164,,,1,-2.2,,,1,20.4,,,1
07/29/2011 04:45:00,68.5,,,1,6.18,,,1,-79.4,,,1,8.06,,,1,164,,,1,-2.1,,,1,20.4,,,1
07/29/2011 05:00:00,68.5,,,1,6.18,,,1,-79.5,,,1,8.06,,,1,164,,,1,-2.3,,,1,20.39,,,1
07/29/2011 05:15:00,68.5,,,1,6.18,,,1,-79.5,,,1,8.06,,,1,164,,,1,-2.2,,,1,20.39,,,1
07/29/2011 05:30:00,68.4,,,1,6.17,,,1,-79.4,,,1,8.06,,,1,164,,,1,-2.3,,,1,20.4,,,1
07/29/2011 05:45:00,68.5,,,1,6.18,,,1,-79.4,,,1,8.06,,,1,164,,,1,-2.3,,,1,20.4,,,1
07/29/2011 06:00:00,68.5,,,1,6.18,,,1,-79.5,,,1,8.06,,,1,164,,,1,-2.3,,,1,20.42,,,1
07/29/2011 06:15:00,68.6,,,1,6.18,,,1,-79.6,,,1,8.06,,,1,164,,,1,-2.4,,,1,20.43,,,1
07/29/2011 06:30:00,68.6,,,1,6.18,,,1,-79.7,,,1,8.06,,,1,164,,,1,-2.3,,,1,20.44,,,1
07/29/2011 06:45:00,68.7,,,1,6.19,,,1,-79.8,,,1,8.06,,,1,164,,,1,-1.9,,,1,20.45,,,1
07/29/2011 07:00:00,68.8,,,1,6.19,,,1,-79.9,,,1,8.07,,,1,164,,,1,-2.4,,,1,20.46,,,1
07/29/2011 07:15:00,68.9,,,1,6.21,,,1,-80.1,,,1,8.07,,,1,164,,,1,-2.4,,,1,20.48,,,1
07/29/2011 07:30:00,69.1,,,1,6.22,,,1,-80.4,,,1,8.08,,,1,164,,,1,-2.2,,,1,20.51,,,1
07/29/2011 07:45:00,69.1,,,1,6.22,,,1,-80.6,,,1,8.08,,,1,164,,,1,-2.3,,,1,20.54,,,1
07/29/2011 08:00:00,69.1,,,1,6.21,,,1,-80.6,,,1,8.08,,,1,164,,,1,-2.4,,,1,20.56,,,1
07/29/2011 08:15:00,69.1,,,1,6.21,,,1,-80.5,,,1,8.08,,,1,164,,,1,-2.2,,,1,20.57,,,1
07/29/2011 08:30:00,69.3,,,1,6.22,,,1,-80.9,,,1,8.08,,,1,164,,,1,-2.2,,,1,20.59,,,1
07/29/2011 08:45:00,69.2,,,1,6.22,,,1,-80.8,,,1,8.08,,,1,163,,,1,-2.4,,,1,20.62,,,1
07/29/2011 09:00:00,69.2,,,1,6.21,,,1,-81,,,1,8.09,,,1,163,,,1,-2.4,,,1,20.63,,,1
07/29/2011 09:15:00,69.4,,,1,6.23,,,1,-81.1,,,1,8.09,,,1,163,,,1,-2.3,,,1,20.67,,,1
07/29/2011 09:30:00,69.4,,,1,6.23,,,1,-81.3,,,1,8.09,,,1,163,,,1,-2.4,,,1,20.7,,,1
07/29/2011 09:45:00,69.5,,,1,6.23,,,1,-81.4,,,1,8.09,,,1,162,,,1,-2.4,,,1,20.73,,,1
07/29/2011 10:00:00,69.5,,,1,6.22,,,1,-81.5,,,1,8.09,,,1,162,,,1,-2.2,,,1,20.75,,,1
07/29/2011 10:15:00,69.6,,,1,6.23,,,1,-81.7,,,1,8.1,,,1,161,,,1,-2.4,,,1,20.79,,,1
07/29/2011 10:30:00,69.6,,,1,6.23,,,1,-81.8,,,1,8.1,,,1,161,,,1,-2.3,,,1,20.82,,,1
07/29/2011 10:45:00,69.6,,,1,6.22,,,1,-81.8,,,1,8.1,,,1,161,,,1,-2.3,,,1,20.84,,,1
07/29/2011 11:00:00,69.8,,,1,6.24,,,1,-82,,,1,8.1,,,1,161,,,1,-2.4,,,1,20.89,,,1
07/29/2011 11:15:00,69.9,,,1,6.24,,,1,-82.3,,,1,8.11,,,1,160,,,1,-2.3,,,1,20.94,,,1
07/29/2011 11:30:00,70,,,1,6.24,,,1,-82.5,,,1,8.11,,,1,159,,,1,-2.4,,,1,20.98,,,1
07/29/2011 11:45:00,70.2,,,1,6.25,,,1,-82.8,,,1,8.12,,,1,159,,,1,-2.3,,,1,21.05,,,1
07/29/2011 12:00:00,70.5,,,1,6.27,,,1,-83.6,,,1,8.13,,,1,158,,,1,-2.3,,,1,21.15,,,1
07/29/2011 12:15:00,70.8,,,1,6.28,,,1,-84.1,,,1,8.14,,,1,157,,,1,-2.4,,,1,21.25,,,1
07/29/2011 12:30:00,70.6,,,1,6.26,,,1,-83.8,,,1,8.13,,,1,157,,,1,-2.4,,,1,21.28,,,1
07/29/2011 12:45:00,70.8,,,1,6.27,,,1,-84.4,,,1,8.14,,,1,157,,,1,-2.3,,,1,21.34,,,1
07/29/2011 13:00:00,70.8,,,1,6.26,,,1,-84.5,,,1,8.15,,,1,156,,,1,-2.4,,,1,21.37,,,1
07/29/2011 13:15:00,70.3,,,1,6.23,,,1,-84,,,1,8.14,,,1,156,,,1,-2.3,,,1,21.32,,,1
07/29/2011 13:30:00,71.2,,,1,6.29,,,1,-84.8,,,1,8.15,,,1,156,,,1,-2.4,,,1,21.38,,,1
07/29/2011 13:45:00,70.3,,,1,6.23,,,1,-84,,,1,8.14,,,1,155,,,1,-2.4,,,1,21.3,,,1
07/29/2011 14:00:00,71.2,,,1,6.29,,,1,-85,,,1,8.15,,,1,154,,,1,-2.4,,,1,21.41,,,1
07/29/2011 14:15:00,69.7,,,1,6.17,,,1,-83.6,,,1,8.13,,,1,154,,,1,-2.4,,,1,21.32,,,1
07/29/2011 14:30:00,69.4,,,1,6.15,,,1,-83,,,1,8.12,,,1,154,,,1,-2.4,,,1,21.27,,,1
07/29/2011 14:45:00,68.8,,,1,6.11,,,1,-82,,,1,8.1,,,1,155,,,1,-2.1,,,1,21.17,,,1
07/29/2011 15:00:00,68.4,,,1,6.09,,,1,-81.1,,,1,8.09,,,1,155,,,1,-2.1,,,1,21.06,,,1
07/29/2011 15:15:00,67.4,,,1,6.01,,,1,-79.5,,,1,8.06,,,1,158,,,1,-2.3,,,1,20.98,,,1
07/29/2011 15:30:00,67.2,,,1,6,,,1,-78.9,,,1,8.05,,,1,160,,,1,-2.3,,,1,20.89,,,1
07/29/2011 15:45:00,67.3,,,1,6.02,,,1,-78.6,,,1,8.04,,,1,160,,,1,-2.3,,,1,20.82,,,1
07/29/2011 16:00:00,67.1,,,1,6,,,1,-78.1,,,1,8.03,,,1,161,,,1,-2.2,,,1,20.77,,,1
07/29/2011 16:15:00,67.2,,,1,6.02,,,1,-77.8,,,1,8.03,,,1,162,,,1,-2.4,,,1,20.73,,,1
07/29/2011 16:30:00,67.4,,,1,6.04,,,1,-77.9,,,1,8.03,,,1,163,,,1,-2.3,,,1,20.7,,,1
07/29/2011 16:45:00,67.6,,,1,6.06,,,1,-78.2,,,1,8.04,,,1,162,,,1,-2.3,,,1,20.68,,,1
07/29/2011 17:00:00,67.8,,,1,6.08,,,1,-78.7,,,1,8.04,,,1,163,,,1,-2.2,,,1,20.67,,,1
07/29/2011 17:15:00,68,,,1,6.1,,,1,-79,,,1,8.05,,,1,163,,,1,-2.4,,,1,20.67,,,1
07/29/2011 17:30:00,68.2,,,1,6.11,,,1,-79.1,,,1,8.05,,,1,163,,,1,-2.3,,,1,20.67,,,1
07/29/2011 17:45:00,68.2,,,1,6.12,,,1,-79.3,,,1,8.06,,,1,163,,,1,-2.3,,,1,20.67,,,1
07/29/2011 18:00:00,68.2,,,1,6.12,,,1,-79.3,,,1,8.06,,,1,163,,,1,-2.2,,,1,20.68,,,1
07/29/2011 18:15:00,68.2,,,1,6.12,,,1,-79.3,,,1,8.06,,,1,163,,,1,-2.4,,,1,20.68,,,1
07/29/2011 18:30:00,68.5,,,1,6.14,,,1,-79.8,,,1,8.06,,,1,163,,,1,-2.4,,,1,20.69,,,1
07/29/2011 18:45:00,68.7,,,1,6.15,,,1,-80,,,1,8.07,,,1,163,,,1,-2.2,,,1,20.7,,,1
07/29/2011 19:00:00,68.7,,,1,6.16,,,1,-80.1,,,1,8.07,,,1,164,,,1,-2.3,,,1,20.72,,,1
07/29/2011 19:15:00,68.7,,,1,6.16,,,1,-80.2,,,1,8.07,,,1,163,,,1,-2.4,,,1,20.73,,,1
07/29/2011 19:30:00,68.6,,,1,6.14,,,1,-80.1,,,1,8.07,,,1,164,,,1,-2.4,,,1,20.73,,,1
07/29/2011 19:45:00,68.5,,,1,6.14,,,1,-79.9,,,1,8.07,,,1,164,,,1,-2.4,,,1,20.72,,,1
07/29/2011 20:00:00,68.4,,,1,6.13,,,1,-79.7,,,1,8.06,,,1,164,,,1,-2.4,,,1,20.71,,,1
07/29/2011 20:15:00,68.3,,,1,6.13,,,1,-79.5,,,1,8.06,,,1,164,,,1,-2.4,,,1,20.7,,,1
07/29/2011 20:30:00,68.3,,,1,6.12,,,1,-79.4,,,1,8.06,,,1,164,,,1,-2.3,,,1,20.67,,,1
07/29/2011 20:45:00,68.3,,,1,6.13,,,1,-79.4,,,1,8.06,,,1,164,,,1,-2.4,,,1,20.65,,,1
07/29/2011 21:00:00,68.3,,,1,6.13,,,1,-79.3,,,1,8.06,,,1,164,,,1,-2.3,,,1,20.64,,,1
07/29/2011 21:15:00,68.3,,,1,6.13,,,1,-79.2,,,1,8.05,,,1,164,,,1,-2.3,,,1,20.63,,,1
07/29/2011 21:30:00,68.4,,,1,6.14,,,1,-79.2,,,1,8.05,,,1,164,,,1,-2.3,,,1,20.62,,,1
07/29/2011 21:45:00,68.4,,,1,6.14,,,1,-79.2,,,1,8.05,,,1,164,,,1,-2.3,,,1,20.61,,,1
07/29/2011 22:00:00,68.4,,,1,6.15,,,1,-79.2,,,1,8.05,,,1,165,,,1,-2.3,,,1,20.61,,,1
07/29/2011 22:15:00,68.4,,,1,6.14,,,1,-79.1,,,1,8.05,,,1,164,,,1,-2.4,,,1,20.6,,,1
07/29/2011 22:30:00,68.4,,,1,6.15,,,1,-79.2,,,1,8.05,,,1,165,,,1,-2.2,,,1,20.6,,,1
07/29/2011 22:45:00,68.4,,,1,6.15,,,1,-79.2,,,1,8.06,,,1,165,,,1,-2.3,,,1,20.59,,,1
07/29/2011 23:00:00,68.4,,,1,6.15,,,1,-79.2,,,1,8.06,,,1,165,,,1,-2.3,,,1,20.58,,,1
07/29/2011 23:15:00,68.4,,,1,6.15,,,1,-79.2,,,1,8.05,,,1,165,,,1,-2.4,,,1,20.58,,,1
07/29/2011 23:30:00,68.3,,,1,6.14,,,1,-79.1,,,1,8.05,,,1,165,,,1,-2.3,,,1,20.57,,,1
07/29/2011 23:45:00,68.4,,,1,6.15,,,1,-79.3,,,1,8.06,,,1,165,,,1,-2.4,,,1,20.56,,,1
07/30/2011 00:00:00,68.5,,,1,6.15,,,1,-79.4,,,1,8.06,,,1,165,,,1,-2.3,,,1,20.56,,,1
07/30/2011 00:15:00,68.4,,,1,6.15,,,1,-79.4,,,1,8.06,,,1,165,,,1,-2.4,,,1,20.55,,,1
07/30/2011 00:30:00,68.5,,,1,6.16,,,1,-79.5,,,1,8.06,,,1,164,,,1,-2.4,,,1,20.55,,,1
07/30/2011 00:45:00,68.5,,,1,6.16,,,1,-79.5,,,1,8.06,,,1,164,,,1,-2.4,,,1,20.54,,,1
07/30/2011 01:00:00,68.6,,,1,6.17,,,1,-79.5,,,1,8.06,,,1,164,,,1,-2.3,,,1,20.54,,,1
07/30/2011 01:15:00,68.6,,,1,6.17,,,1,-79.5,,,1,8.06,,,1,164,,,1,-2.3,,,1,20.53,,,1
07/30/2011 01:30:00,68.6,,,1,6.17,,,1,-79.6,,,1,8.06,,,1,164,,,1,-2.2,,,1,20.52,,,1
07/30/2011 01:45:00,68.6,,,1,6.17,,,1,-79.6,,,1,8.06,,,1,164,,,1,-2.4,,,1,20.52,,,1
07/30/2011 02:00:00,68.6,,,1,6.17,,,1,-79.6,,,1,8.06,,,1,164,,,1,-2.3,,,1,20.52,,,1
07/30/2011 02:15:00,68.6,,,1,6.17,,,1,-79.7,,,1,8.06,,,1,164,,,1,-2.2,,,1,20.51,,,1
07/30/2011 02:30:00,68.6,,,1,6.17,,,1,-79.6,,,1,8.06,,,1,164,,,1,-2.2,,,1,20.5,,,1
07/30/2011 02:45:00,68.6,,,1,6.17,,,1,-79.7,,,1,8.06,,,1,164,,,1,-2.2,,,1,20.5,,,1
07/30/2011 03:00:00,68.6,,,1,6.17,,,1,-79.7,,,1,8.06,,,1,164,,,1,-2.3,,,1,20.49,,,1
07/30/2011 03:15:00,68.6,,,1,6.18,,,1,-79.7,,,1,8.06,,,1,165,,,1,-2.4,,,1,20.47,,,1
07/30/2011 03:30:00,68.6,,,1,6.18,,,1,-79.7,,,1,8.06,,,1,164,,,1,-2.3,,,1,20.46,,,1
07/30/2011 03:45:00,68.6,,,1,6.18,,,1,-79.7,,,1,8.06,,,1,165,,,1,-2.4,,,1,20.44,,,1
07/30/2011 04:00:00,68.6,,,1,6.19,,,1,-79.7,,,1,8.06,,,1,165,,,1,-2.4,,,1,20.42,,,1
07/30/2011 04:15:00,68.6,,,1,6.19,,,1,-79.8,,,1,8.07,,,1,165,,,1,-2.2,,,1,20.4,,,1
07/30/2011 04:30:00,68.7,,,1,6.2,,,1,-79.8,,,1,8.07,,,1,164,,,1,-2.3,,,1,20.38,,,1
07/30/2011 04:45:00,68.7,,,1,6.2,,,1,-79.7,,,1,8.06,,,1,165,,,1,-2.2,,,1,20.36,,,1
07/30/2011 05:00:00,68.7,,,1,6.2,,,1,-79.8,,,1,8.07,,,1,165,,,1,-2.1,,,1,20.34,,,1
07/30/2011 05:15:00,68.7,,,1,6.2,,,1,-79.9,,,1,8.07,,,1,165,,,1,-2.3,,,1,20.33,,,1
07/30/2011 05:30:00,68.7,,,1,6.2,,,1,-79.8,,,1,8.07,,,1,165,,,1,-2.2,,,1,20.31,,,1
07/30/2011 05:45:00,68.7,,,1,6.21,,,1,-79.7,,,1,8.07,,,1,165,,,1,-2.1,,,1,20.3,,,1
07/30/2011 06:00:00,68.7,,,1,6.21,,,1,-79.7,,,1,8.06,,,1,165,,,1,-2.2,,,1,20.29,,,1
07/30/2011 06:15:00,68.8,,,1,6.21,,,1,-79.8,,,1,8.07,,,1,165,,,1,-2.2,,,1,20.28,,,1
07/30/2011 06:30:00,68.8,,,1,6.22,,,1,-79.9,,,1,8.07,,,1,165,,,1,-2.2,,,1,20.27,,,1
07/30/2011 06:45:00,68.9,,,1,6.22,,,1,-79.9,,,1,8.07,,,1,165,,,1,-2.4,,,1,20.27,,,1
07/30/2011 07:00:00,68.9,,,1,6.23,,,1,-80,,,1,8.07,,,1,165,,,1,-2.3,,,1,20.27,,,1
07/30/2011 07:15:00,68.9,,,1,6.23,,,1,-80.1,,,1,8.07,,,1,165,,,1,-2.3,,,1,20.27,,,1
07/30/2011 07:30:00,69,,,1,6.23,,,1,-80.2,,,1,8.07,,,1,166,,,1,-2.2,,,1,20.28,,,1
07/30/2011 07:45:00,69,,,1,6.24,,,1,-80.2,,,1,8.07,,,1,165,,,1,-2.2,,,1,20.29,,,1
07/30/2011 08:00:00,69.1,,,1,6.24,,,1,-80.3,,,1,8.08,,,1,165,,,1,-2.4,,,1,20.3,,,1
07/30/2011 08:15:00,69.2,,,1,6.24,,,1,-80.4,,,1,8.08,,,1,165,,,1,-2.4,,,1,20.33,,,1
07/30/2011 08:30:00,69.2,,,1,6.24,,,1,-80.4,,,1,8.08,,,1,165,,,1,-2.3,,,1,20.36,,,1
07/30/2011 08:45:00,69.2,,,1,6.24,,,1,-80.6,,,1,8.08,,,1,166,,,1,-2.3,,,1,20.4,,,1
07/30/2011 09:00:00,69.3,,,1,6.25,,,1,-80.8,,,1,8.08,,,1,165,,,1,-1.5,,,1,20.45,,,1
07/30/2011 09:15:00,69.6,,,1,6.26,,,1,-81.1,,,1,8.09,,,1,165,,,1,-2.3,,,1,20.51,,,1
07/30/2011 09:30:00,69.7,,,1,6.26,,,1,-81.3,,,1,8.09,,,1,165,,,1,-2.4,,,1,20.58,,,1
07/30/2011 09:45:00,69.7,,,1,6.25,,,1,-81.4,,,1,8.09,,,1,164,,,1,-2.2,,,1,20.64,,,1
07/30/2011 10:00:00,69.6,,,1,6.24,,,1,-81.4,,,1,8.09,,,1,164,,,1,-2.3,,,1,20.68,,,1
07/30/2011 10:15:00,69.7,,,1,6.24,,,1,-81.7,,,1,8.1,,,1,164,,,1,-2.4,,,1,20.74,,,1
07/30/2011 10:30:00,70.2,,,1,6.28,,,1,-82.2,,,1,8.11,,,1,163,,,1,-2.4,,,1,20.8,,,1
07/30/2011 10:45:00,70.5,,,1,6.3,,,1,-82.8,,,1,8.12,,,1,163,,,1,-2.4,,,1,20.84,,,1
07/30/2011 11:00:00,70.7,,,1,6.32,,,1,-83.4,,,1,8.13,,,1,162,,,1,-2.3,,,1,20.88,,,1
07/30/2011 11:15:00,71,,,1,6.34,,,1,-83.8,,,1,8.13,,,1,161,,,1,-2.3,,,1,20.92,,,1
07/30/2011 11:30:00,71,,,1,6.33,,,1,-84.1,,,1,8.14,,,1,161,,,1,-2.1,,,1,20.95,,,1
07/30/2011 11:45:00,70.9,,,1,6.32,,,1,-84.3,,,1,8.14,,,1,160,,,1,-2.4,,,1,21,,,1
07/30/2011 12:00:00,70.9,,,1,6.31,,,1,-84.2,,,1,8.14,,,1,159,,,1,-2.3,,,1,21.06,,,1
07/30/2011 12:15:00,70.8,,,1,6.3,,,1,-84.2,,,1,8.14,,,1,160,,,1,-2.3,,,1,21.1,,,1
07/30/2011 12:30:00,70.6,,,1,6.28,,,1,-84.1,,,1,8.14,,,1,159,,,1,-2.4,,,1,21.11,,,1
07/30/2011 12:45:00,71,,,1,6.31,,,1,-84.3,,,1,8.14,,,1,158,,,1,-2.4,,,1,21.19,,,1
07/30/2011 13:00:00,70.7,,,1,6.27,,,1,-84.5,,,1,8.15,,,1,157,,,1,-2.2,,,1,21.24,,,1
07/30/2011 13:15:00,70.5,,,1,6.25,,,1,-84.2,,,1,8.14,,,1,157,,,1,-2.4,,,1,21.27,,,1
07/30/2011 13:30:00,70.9,,,1,6.28,,,1,-84.8,,,1,8.15,,,1,156,,,1,-2.4,,,1,21.31,,,1
07/30/2011 13:45:00,69.9,,,1,6.2,,,1,-83.6,,,1,8.13,,,1,156,,,1,-2.2,,,1,21.23,,,1
07/30/2011 14:00:00,70.5,,,1,6.25,,,1,-84.2,,,1,8.14,,,1,156,,,1,-2.4,,,1,21.27,,,1
07/30/2011 14:15:00,69.7,,,1,6.18,,,1,-83.2,,,1,8.12,,,1,156,,,1,-2.3,,,1,21.21,,,1
07/30/2011 14:30:00,69.7,,,1,6.19,,,1,-82.8,,,1,8.12,,,1,156,,,1,-2.2,,,1,21.17,,,1
07/30/2011 14:45:00,70.3,,,1,6.24,,,1,-83.2,,,1,8.12,,,1,156,,,1,-2.1,,,1,21.18,,,1
07/30/2011 15:00:00,70,,,1,6.22,,,1,-83.3,,,1,8.12,,,1,156,,,1,-2.4,,,1,21.18,,,1
07/30/2011 15:15:00,69.3,,,1,6.16,,,1,-82.3,,,1,8.11,,,1,156,,,1,-2.4,,,1,21.13,,,1
07/30/2011 15:30:00,69.3,,,1,6.16,,,1,-82,,,1,8.1,,,1,155,,,1,-2.3,,,1,21.09,,,1
07/30/2011 15:45:00,69.2,,,1,6.16,,,1,-81.8,,,1,8.1,,,1,156,,,1,-2.4,,,1,21.04,,,1
07/30/2011 16:00:00,69.6,,,1,6.2,,,1,-82.2,,,1,8.11,,,1,156,,,1,-2.1,,,1,21.04,,,1
07/30/2011 16:15:00,69.6,,,1,6.2,,,1,-82.3,,,1,8.11,,,1,156,,,1,-2.3,,,1,21.03,,,1
07/30/2011 16:30:00,69.6,,,1,6.2,,,1,-82.2,,,1,8.11,,,1,158,,,1,-2.3,,,1,21.02,,,1
07/30/2011 16:45:00,69.8,,,1,6.21,,,1,-82.5,,,1,8.11,,,1,158,,,1,-2.3,,,1,21.05,,,1
07/30/2011 17:00:00,69.8,,,1,6.21,,,1,-82.6,,,1,8.11,,,1,158,,,1,-2.4,,,1,21.09,,,1
07/30/2011 17:15:00,69.8,,,1,6.21,,,1,-82.5,,,1,8.11,,,1,159,,,1,-2.4,,,1,21.1,,,1
07/30/2011 17:30:00,69.7,,,1,6.2,,,1,-82.3,,,1,8.11,,,1,158,,,1,-2.3,,,1,21.12,,,1
07/30/2011 17:45:00,69.7,,,1,6.19,,,1,-82.2,,,1,8.11,,,1,157,,,1,1.9,,,1,21.12,,,1
07/30/2011 18:00:00,69,,,1,6.14,,,1,-81.4,,,1,8.09,,,1,157,,,1,-0.1,,,1,21.08,,,1
07/30/2011 18:15:00,68.9,,,1,6.13,,,1,-81.1,,,1,8.09,,,1,157,,,1,-2.2,,,1,21.05,,,1
07/30/2011 18:30:00,68.7,,,1,6.12,,,1,-80.8,,,1,8.08,,,1,157,,,1,-2.2,,,1,21.01,,,1
07/30/2011 18:45:00,68.7,,,1,6.13,,,1,-80.6,,,1,8.08,,,1,157,,,1,-2.2,,,1,20.97,,,1
07/30/2011 19:00:00,68.7,,,1,6.13,,,1,-80.4,,,1,8.08,,,1,157,,,1,-2.4,,,1,20.93,,,1
07/30/2011 19:15:00,68.6,,,1,6.13,,,1,-80.4,,,1,8.07,,,1,157,,,1,-2.4,,,1,20.89,,,1
07/30/2011 19:30:00,68.6,,,1,6.13,,,1,-80.2,,,1,8.07,,,1,157,,,1,-2.3,,,1,20.87,,,1
07/30/2011 19:45:00,68.5,,,1,6.13,,,1,-80.1,,,1,8.07,,,1,158,,,1,-2.3,,,1,20.85,,,1
07/30/2011 20:00:00,68.6,,,1,6.13,,,1,-80,,,1,8.07,,,1,158,,,1,-2.4,,,1,20.82,,,1
07/30/2011 20:15:00,68.5,,,1,6.13,,,1,-79.9,,,1,8.07,,,1,158,,,1,-2.4,,,1,20.79,,,1
07/30/2011 20:30:00,68.5,,,1,6.13,,,1,-80,,,1,8.07,,,1,159,,,1,-2.3,,,1,20.76,,,1
07/30/2011 20:45:00,68.4,,,1,6.13,,,1,-79.8,,,1,8.07,,,1,159,,,1,-2.2,,,1,20.74,,,1
07/30/2011 21:00:00,68.3,,,1,6.12,,,1,-79.6,,,1,8.06,,,1,160,,,1,-2.3,,,1,20.72,,,1
07/30/2011 21:15:00,68.3,,,1,6.12,,,1,-80,,,1,8.07,,,1,160,,,1,-2.2,,,1,20.69,,,1
07/30/2011 21:30:00,68.4,,,1,6.14,,,1,-79.4,,,1,8.06,,,1,161,,,1,-2.2,,,1,20.66,,,1
